gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
GRPEL2,3.776808956873224,4.006880455072807,0.0036289078454860677,0.41578486556917643,True,3.776808956873224,0.0
CTDP1,4.1962102910577155,3.984662053634355,0.003746152253989416,0.42159271189617026,True,5.235995037299265,1.0397847462415493
SOCS6,4.595461250558761,3.9824271984167363,0.0037581677664877064,0.42159271189617026,True,5.92496232819285,1.329501077634089
PSRC1,3.3905568470961427,3.97148748319958,0.0038175819813044375,0.42159271189617026,True,3.3905568470961427,0.0
MRPS30,-4.1451510454253535,-3.970328975893024,0.003823932479192778,0.42159271189617026,True,1.2429508883682752,5.388101933793629
HMCES,4.2178605117688726,3.9700532993161115,0.003825445297133042,0.42159271189617026,True,5.348503405717332,1.130642893948459
AC109466.1,-3.7680475691566175,-3.9661648104630576,0.0038468523037338996,0.42159271189617026,True,0.7157613295076265,4.483808898664244
MPPE1,4.609964281952475,3.9486284900623403,0.003944997614798189,0.4259191783260215,True,5.999060325970387,1.3890960440179114
FMOD,4.860161134350117,3.948428473246886,0.003946132368146197,0.4259191783260215,True,4.860161134350117,0.0
PIGT,4.493713763159331,3.944092969993704,0.00397081487331189,0.4259191783260215,True,5.857744517766522,1.3640307546071915
CLIP3,3.8738992485509174,3.930970829899501,0.004046531447246114,0.4274963366114884,True,4.954861650952605,1.0809624024016877
TMEM127,4.179671562640989,3.9266714355234336,0.004071673930385124,0.4274963366114884,True,5.372477341280291,1.1928057786393018
PAIP2B,-3.53362447617867,-3.925187542800951,0.004080390307948539,0.4274963366114884,True,0.5250505084742288,4.058674984652899
ZSCAN30,4.3400293746928424,3.9221012706666913,0.004098582968041908,0.4274963366114884,True,5.630243695696644,1.2902143210038017
NTHL1,3.491667528687184,3.9153147807654487,0.004138892792974543,0.42874393562292457,True,3.491667528687184,0.0
TWF1,3.79647158940365,3.9054100731226535,0.004198485775252587,0.43143816674831426,True,4.760157637305219,0.9636860479015689
ITGB4,4.206292222245583,3.9015504762428623,0.004221955083228677,0.43143816674831426,True,5.452006460106996,1.2457142378614126
MAP3K19,-3.5263867403738702,-3.8961781115536636,0.004254856673361167,0.43188223038868645,True,0.634329879794901,4.160716620168771
CDK20,4.123795962170359,3.88182845310883,0.004344086668188184,0.43799977846452065,True,4.123795962170359,0.0
MRPS34,-3.6934926628826905,-3.8692271264126576,0.004424092942769218,0.44061346795083195,True,0.6800337408995395,4.37352640378223
AP001831.1,4.12772906995728,3.8658684543835355,0.0044456816522539175,0.44061346795083195,True,6.369445507057612,2.2417164371003313
TMEM41A,3.9082449793121175,3.864051183734067,0.004457409454937668,0.44061346795083195,True,3.9082449793121175,0.0
AC022730.4,3.1593953666543206,3.8578470708845316,0.00449769719658939,0.44170891169622034,True,3.1593953666543206,0.0
CBWD1,4.714666724891039,3.84061792985123,0.004611629014457415,0.44855747719321537,True,6.248532456841497,1.533865731950458
SKIV2L,4.505144767530831,3.83475770230255,0.004651079413652262,0.44855747719321537,True,5.743224025657025,1.2380792581261935
MYO18B,4.415066931063678,3.8339701320616633,0.004656408616724068,0.44855747719321537,True,5.6265613942668375,1.2114944632031597
LRRC47,4.11648537586478,3.8210443881589566,0.004744808883538369,0.4541803136369259,True,5.395351795148575,1.2788664192837946
AC087564.1,-3.688321616338856,-3.806247701320109,0.00484820552212056,0.46115886991541727,True,0.6800337408995395,4.3683553572383955
XAGE3,4.842306017943004,3.782402134424021,0.005019918144855572,0.472953620709118,True,4.842306017943004,0.0
BRIP1,-4.054957421191243,-3.7803835794996177,0.005034748276525258,0.472953620709118,True,1.2973475243298476,5.35230494552109
DHX34,4.3007767693716366,3.749535998941401,0.005267279395753668,0.4917427998850523,True,5.714442415009282,1.4136656456376457
CCDC71L,-3.8456349154593137,-3.742151164831628,0.005324625238561719,0.49251370777586484,True,0.8363032733114627,4.6819381887707765
MRPL13,4.064598937716228,3.740100488500878,0.005340667024282058,0.49251370777586484,True,5.064539863550541,0.9999409258343132
MPV17,4.011368286927283,3.73167731306569,0.005407100077261271,0.49561807011211795,True,5.280053922337363,1.2686856354100795
KRI1,4.063589139800118,3.7210205862240247,0.005492410834724322,0.5004049485805461,True,5.276004517770488,1.2124153779703704
LINC01389,-3.2044509705277067,-3.715811741417574,0.005534629091217335,0.5012319184165926,True,0.5975007971842463,3.801951767711953
ATXN7L3,4.2700345615229365,3.697491982701856,0.005685874067404506,0.5096570719746998,True,5.691495315670407,1.4214607541474704
HHAT,4.220571839217599,3.6960184636812334,0.005698228600718502,0.5096570719746998,True,5.45946518854827,1.2388933493306709
COLEC12,4.8975346184497015,3.692392011391118,0.005728755768030875,0.5096570719746998,True,6.5961053047161435,1.6985706862664418
NRSN2-AS1,3.792943485217603,3.6744149140237568,0.005882672035733248,0.5202896600492961,True,6.195690255727439,2.402746770509836
HIC1,-3.8637199302910847,-3.670177563377477,0.0059195871701447555,0.5205106765190074,True,1.302454316205347,5.166174246496432
GRIN2C,-3.174126969610822,-3.66504956091422,0.005964590761601998,0.5214362466963504,True,0.5884130244556467,3.762539994066469
DPP6,-3.419959285208915,-3.64579179024896,0.00613686795754918,0.5334137413216885,True,0.6434591218526681,4.063418407061583
ABCA3,-4.059704957046618,-3.63845629624498,0.006203872253770079,0.5356541823112647,True,0.9417354808085576,5.001440437855176
