gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
SMIM10L2B-AS1,-1.6861744352260402,-3.423474745931271,0.010591223063947513,0.9999235661907606,True,0.0,1.6861744352260402
RSPH10B,2.0140373202008086,3.4193920130216116,0.01065124544238937,0.9999235661907606,True,2.228841409573231,0.21480408937242215
SPAG4,-2.327108327660791,-3.4132086658657452,0.010742845905003778,0.9999235661907606,True,0.4191101251664882,2.746218452827279
LINC02054,2.420668582466976,3.4118374978242145,0.010763272705683277,0.9999235661907606,True,3.0327432972418307,0.6120747147748546
TMEM150B,-2.868368516893442,-3.404165515852976,0.010878336279045725,0.9999235661907606,True,0.0,2.868368516893442
LINC00470,2.154920233231216,3.4007843752785685,0.010929464373794644,0.9999235661907606,True,2.842276399878038,0.6873561666468219
AC105411.1,1.8244566632064747,3.393460574524652,0.01104109712779322,0.9999235661907606,True,4.830446070062367,3.005989406855892
RSPO2,-2.4910472621368442,-3.3934287998361183,0.011041584106818355,0.9999235661907606,True,0.17329050397361462,2.664337766110459
SIGLEC9,-2.101531852003153,-3.3900808538449816,0.011093023971899834,0.9999235661907606,True,0.7218846714212301,2.8234165234243833
AL117335.1,2.02287014168535,3.383673971173596,0.011192180608462337,0.9999235661907606,True,2.3271626960286333,0.30429255434328356
CDCA2,-2.0288619389816756,-3.38080290236007,0.011236922720779731,0.9999235661907606,True,0.0,2.0288619389816756
LINC02391,2.341768519814017,3.377936479381583,0.011281783659522959,0.9999235661907606,True,3.831947472338845,1.490178952524828
AC139530.1,2.3883490978922817,3.3759888186405194,0.01131237497118994,0.9999235661907606,True,3.1890419448456786,0.800692846953397
KCNS3,1.283836786719839,3.354484132397981,0.01165611119572193,0.9999235661907606,True,4.733273380629441,3.4494365939096023
AC125618.1,2.483497248329284,3.3503035016654183,0.011724224616445683,0.9999235661907606,True,2.988440357332691,0.5049431090034072
CACNA1E,-2.9572453161001966,-3.3477300309140627,0.01176636494558423,0.9999235661907606,True,0.7194288821023288,3.6766741982025253
ANKEF1,2.2219611942856896,3.3457306550829684,0.01179921641822536,0.9999235661907606,True,2.931204560446019,0.7092433661603296
MILR1,3.1124320695839507,3.3413777689826,0.011871078062101336,0.9999235661907606,True,4.330192001493294,1.217759931909343
LENG1,2.1006904452010184,3.3375296273848534,0.011934996970139956,0.9999235661907606,True,3.078446548186406,0.9777561029853875
FCAR,-1.9317159213383708,-3.331263493554856,0.012039868798229785,0.9999235661907606,True,0.0,1.9317159213383708
NDUFB3,2.477040114454928,3.330181548834577,0.01205807612256437,0.9999235661907606,True,4.278449098132879,1.8014089836779512
LINC01885,-2.040994238398869,-3.3173171214261825,0.012276834020870351,0.9999235661907606,True,0.49687869292834164,2.5378729313272106
AP000936.1,-2.381729920158147,-3.3158411662452374,0.012302202521601798,0.9999235661907606,True,0.3089607228510432,2.6906906430091904
AL023755.1,2.5105360443578877,3.3114000974783537,0.012378873549926917,0.9999235661907606,True,2.986773799638991,0.47623775528110307
LINC01068,-1.9840102794772647,-3.3092955806432767,0.012415384362087176,0.9999235661907606,True,0.6115225201865779,2.5955327996638426
RAB27B,1.498529647364224,3.308692280181464,0.012425872108456273,0.9999235661907606,True,5.933409359122899,4.434879711758675
LINC01836,2.2399409690962013,3.3077112126953914,0.012442947163905434,0.9999235661907606,True,3.8108427058195833,1.5709017367233817
LINC02476,-1.8924997641637722,-3.2978601919782804,0.012615796655911598,0.9999235661907606,True,4.38804724529939,6.280547009463162
GUCY1A2,1.8689820616163129,3.2750166272265697,0.013026566926718988,0.9999235661907606,True,6.895012719572934,5.026030657956621
APOBEC3A,-2.9109918044389187,-3.2738057724176373,0.013048735257654905,0.9999235661907606,True,0.641224176381119,3.5522159808200375
ADAMTS16,1.381825587733088,3.2615218417320215,0.013275919679091098,0.9999235661907606,True,4.291277422564971,2.9094518348318825
UNC5C,1.6393860278215913,3.2611751493431256,0.013282392495378798,0.9999235661907606,True,7.635178400653642,5.99579237283205
AC008056.1,2.2016988251083784,3.259360529360038,0.013316326799924208,0.9999235661907606,True,6.3924647254449685,4.19076590033659
SERBP1,1.358712427449932,3.2524922443924473,0.013445607224974855,0.9999235661907606,True,6.225816502654412,4.86710407520448
AC112206.2,1.7726346386845373,3.251923834861496,0.01345636611992529,0.9999235661907606,True,5.938188703033044,4.165554064348506
LINC02112,2.811765895100111,3.2504276813593225,0.013484729340625971,0.9999235661907606,True,4.9939460917213205,2.1821801966212093
NOTCH1,2.390659564908651,3.2467381811626583,0.013554945646508661,0.9999235661907606,True,3.965685940921096,1.5750263760124448
